PHP高级软件工程师	负责,开发,参与,维护,频彩种,负责人,数字,福彩,开发人员,处理
电子商务主管	br,工作,薪水,日常,平台,全职,职位,月薪,负责,售后
知识管理咨询顾问	职位,技术,工作,br,全职,代理商,类别,宣讲,职责,售前
编剧、策划、责编	全职,职位,月薪,级别,薪水,职责,工作,类别,高级,策划
软件实施 软件技术支持	沟通,软件开发,类别,性质,私营,质量指标,49,职位,月薪,工作
品牌企划类	br,培训,品牌,推广,策划,手册,制定,陈列,专卖店,设计
安全、设备工程师	职位,工作,全职,安全,水电,RMB3500,管理工作,HK,烦劳,基建
网络管理员/硬件维护工程师	信息系统,重装系统,数据备份,监管,交换机,安装,数据安全,上传,公司,核注
前期主管	工作,项目,办理,完成,手续,登记,备案,br,开工,独立
技术总监/高级开发工程师	开发,br,工作,游戏,负责,职位,wap,五子棋,web,黑白棋
英文翻译或高层助理或行政管理	br,办事处,口译,负责,合作,各项,审校,科研院所,工作站,跟进
北京热麦国际传媒有限公司	薪水,全职,职位,级别,职责,工作,类别,管理,月薪,性质
maya动画师	绘制,br,创作,时代,英语单词,沟通,角色,根据,插图,象形
数据库工程师、ORACLE(DBA)	数据库,br,SQL,维护,应用,office,开发人员,处理,系统,BI
银行柜台人员	抄税,车费,税控,监控,报税,账单,每月,学会,报销,了解
前厅服务员	任务,类别,性质,级别,职位,学生,月薪,工作,职责,薪水
机械类相关	跟进,管理体系,监控,审核,文件,联络,现状,建立,督促,指导
实验室人员	执行器,发现,传感器,每天,检测,电脑板,同步电机,进行,总结,发动机
金融业务主管	负责,职位,br,工作,对账,报表,集团,金融业务,全职,公司
日本国际部 经理	日本,br,生产,产品,供应商,总部,客户,家具,确认,验收
汽车零件开发设计	材料,铝制,熟悉,工艺,类别,车间,直观,管理,认识,级别
焊接技工	负责,准备,主要,工作,管道,支架,焊工,维护,安装,公司
服装设计师或陈列师	设计,服装,天马行空,定位,br,每款,每根,工艺,设计师,主修
冲压模设计师	插件,小组,职位,连接器,框等,USB,RMB6000,PIN,flash,SIM卡
总裁助理（进出口贸易经理/项目经理）	业务,进口,报关,公司,货物,联系,计算成本,类别,相关,工作
班长（管理人员220）	类别,品质,职位,工作,中级,br,全职,产品质量,管理,合理安排
影视特效和后期制作	负责,进货,环节,销售
网络优化工程师	工作,优化,类别,测试,职位,负责,薪水,月薪,网络,级别
工程副总兼项目总经理	工作,br,工程,施工,职位,职责,类别,平方,计划,项目
新药研发员、项目申报注册	br,理化,生产工艺,车间,检验,药品,QC,UV,以下,能够
初高中化学老师	教授,班级,全校,上游,寿光,担任,毕业,学校,老师,成绩
实验操作员	处理,生产,主要职责,协助,日常,进行,氧化,技术,日常事务,学习
公司副总、总经理	工作,全职,销售,负责,公司,职责,制定,计划,性质,项目
销售行政经理/主管；销售行政专员/助理；客服主管(非技术)；行政经理/主管/办公室主任；经理助理	工作,负责,公司,客户,br,沟通,协助,结算,业务,快递
治具设计员	编程,主要,负责,组装,沟通,机械部,加工,确认,工程图,出图
Delphi软件工程师	流程,br,基本操作,熟悉,工作,掌握,erp,系统,二次开发,维护
企业文化专员/主管	入职,管理,br,接听,语文,期间,跟进,人力资源,处理,创业
设备付总、经理	管理,工作,设备,生产,计划,负责,人员,制订,备品备件,职能部门
售前售后工程师	维护,工作,调试,售前,以及,售后,级别,薪水,客户,性质
项目管理办公室	工作,负责,相关,项目,br,维护,分公司,培训,提交,数据库管理员
预算员、造价员、成本控制、审计	档案管理,广联达,对量,工程师,算量,资料,建模,学习,现场,计划
设计部	工作,职位,设计,全职,暖通,薪水,月薪,职务,类别,负责人
银行、基金、证券、保险等金融类工作	建行,工行,支行,融资,使用,银行,投资,成都,问题,工作
行政助理/网络客服	协助,类别,级别,职责,职位,月薪,工作,薪水,资料,行政
合同管理	工作,br,职位,全职,合同,管理,负责,工程,RMB4000,月薪
EDM主管	任务,组员,加工过程,EDM,跟踪,速帝,保质保量,加工,放电,7s
薪资福利高级专员	职位,工作,月薪,全职,人力资源,类别,专员,管理,考勤,薪资
有低压电工证	送检,工作,流程,检验,收发,仪器,计量,熟悉,本人
学习主管及翻译	类别,级别,职位,工作,英语,全职,教案,售后,RMB4000,职业
通信行业资深销售或销售管理岗位	合作,维护,分析,分公司,网通,销售,广电,570,大区,四川
专案管理资深工程师	新机种,职位,工作,改善,分析,品而,找出,要求,模具,量产
正式职员	认可,帮助,学习,融洽,办理,相处,促销员,虽然,金龙鱼,表扬
挖掘机，铲车，司机	热情,团队,真诚,精神,工作,活力,组织,能力,积极主动,铲车
销售客服助理	职位,工作,br,全职,薪水,及时,月薪,性质,公司,部门
营销公司总经理	管理,职业,职位,销售,高级,薪水,全职,类别,级别,工作
电子信息工程师	职位,工作,性质,职责,实习,职务,PCB,设计,电路设计,级别
电路板焊接维修	IFT,还有,不良,SMT,打样,裸板,PCB,DIP,0402,维修
金融类、财务类、投资分析类职位	br,审计,中国工商银行,协助,车贷,作为,资料,独立,信息,查询
戴尔(中国)有限公司 customer care analyst	JobCategory,薪水,客户,JobSalary,Type,职位,月薪,问题,Employment,monthly
西宁市城东区司法局	工作,负责,档案管理,办公室,人事工作,专干,录制,栏目组,编发,期刊
物流总监 物流经理  仓库经理	br,SKU,管理,仓库,负责,库存,培训,流程,余万件,管理方
Senior Analyst	职位,工作,职责,br,软件,薪水,类别,月薪,全职,级别
外贸跟单员	工作,br,客户,职位,全职,负责,月薪,类别,薪水,跟单
安全管理经理	工作,消防,负责,br,全面,管理,大厦,事件,设施,搞好
采编记者	职责,类别,两年,级别,性质,经验,职位,月薪,工作,初级
照明设计师、照明类技术人员	监控,调试,计算机,技术,分析,计算机系统,地球村,电教,软硬件,多媒体教学
财务总监，审计总监，财务经理	审计,工作,br,经营,相关,财务管理,财务,管理,职位,子公司
手术室护士—心理咨询相关	护士,职业,职位,学生,护理人员,工作,全职,类别,级别,性质
市政施工员	施工,全职,工作,性质,职责,现场,从事,市政,公司,负责
四川雷得兴业信息科技有限公司	类别,级别,专员,经理,职位,月薪,工作,助理,职责,薪水
营销副总总监	全职,月薪,公司,工作,销售,...,薪水,GM,EVP,CEO
单机仪表开发	电子,类别,两年,级别,调试,工程师,职位,电路,月薪,工作
operator, business center clerk, guest relationship officer	薪水,职位,月薪,monthly,工作,years,Type,br,time,JobCategory
技术员+施工员	放线,处理,测量,技术,问题,一些,工地
会计、财务、审计	负责,主要,云山,审计,固定资产,中心,股本,收支,薪酬,职工
预算部经理、造价工程师	公司,管理工作,合同,预算,2.3,审核,成本,2.4,住宅,工作
软件工程师实训员	工作站,受检,多线程,tVS2005,数据库,C语言,充值,病人,2011,2012
大区经理、城市经理	gt,办公室,每天,抽查,监控,督导,审核,周会,管理,工作
金融、管理、法律	经营,类别,级别,性质,职位,月薪,工作,负责,职责,薪水
园林景观设计师	工作,负责,职责,设计,全职,景观,性质,项目,园林景观,管理
总办综合办公室主任	工作,职位,RMB6000,企业,管理,负责,月薪,学院,全职,设计标准
经营副总经理	管理,br,轮胎,工作,制定,公司,生产,经理助理,875,意大利
技术维护	工作,加工,级别,薪水,全职,职位,月薪,设备,职责,中级
 岩土工程师	送检,桩基,出桩,放线,施工,支护桩,场地,技术,复测,计划
总经理（店长）	工作,整个,职位,月薪,全职,RMB4000,经营,公司,类别,薪水
出纳、会计、会计助理	类别,级别,职位,月薪,工作,职责,薪水,学生,性质,职业
钳工专责	方面,机械,百分表,润滑,经验,安全,职位,检修,技术,维修
树脂车间代理主任	车间主任,类别,RMB3500,涂料,经验,化工,职位,技术,月薪,工作
电工/工程部领班	工程部,物业管理,写字楼,流程,值班员,商业中心,保养,住宅小区,有限公司,安全
Body quanity section chief	F0PQE,品质,职位,工作,br,类别,级别,性质,管理,月薪
法语翻译，行政助理	教师,职责,薪水,职业,职位,学生,月薪,工作,RMB400,类别
管理成本控制	职责,职位,工作,br,负责,公司,资金,汇算,沟通,处理
网站美工 平面设计	职位,月薪,工作,处理,薪水,类别,设计,级别,性质,文件
ABAP开发顾问	SMARTFORM,ALV,BDC,根据,Interface,程序,需求,WEBDYPRO,客户,ENHANCEMENT
宴会/婚礼/旅游策划	cross,train,关系,宴会,布置,多个,参与,接线员,服务生,整体
Raffles Education Corporation International Admission Office (Beijing Manager)	工作,职责,职位,招生,月薪,负责,薪水,br,莱佛士,全职
置业顾问、培训师	类别,级别,工作,职位,月薪,负责,职责,薪水,职业,两年
喷漆工程师	各项,分析,管理工作,达成,工艺流程,生产,负责,车间,产能,安排
新楼盘销售	协助,任务,专柜,一天,销售,梅西,完成,2012,双箭,陈列
生产类	生产,进行,工作,按照,调整,培训,合成,成本核算,任务,毛病
营销总监、行政总监、总经理	总监,营销,湖南,推广,管理工作,金拓天,兼管,新生,全面,强势
生产储备班长	车间,季节性,加工,生产,了解,一些,实习,参加,轮岗,面点
项目经理，销售经理	负责,br,系统,郴州,控制,培训,财政局,产品质量,湄江,3000
前期报建、总助	协助,组织,工作,br,分公司,业务部门,处理,报审,上报,竣工
商务专员、网络销售	类别,职位,月薪,工作,薪水,职责,RMB3500,运维,账号,真实性
重工类行业	甲板,调任,工作,部门,成本核算,实习,负责,钳工
客服经理、客服主管	工作,客户,职责,代表,任职期间,人为失误,快递,类别,相关,两年
总裁助理、总经理助理、董事会秘书	协助,组织,相关,审核,会议纪要,法律事务,与律,工作,负责,公司
结构工程师、项目管理	完成,生产,br,分析,零件,协助,处理,塑料件,机加,独立
运维人员	类别,性质,月薪,职位,检修,工作,职责,薪水,电气,全职
兼职会计、兼职审计或兼职财务经理	审计,调度,重估,类别,财务管理,内部,制药厂,管理,清查,职位
高工	单位,职责,从事,土木,管理,薪水,职业,职位,高级,施工
techinical support engineer	about,server,software,repair,maintainance,hard,sometime,quality,conference,Staying
人力资源部门经理	br,工作,负责,培训,人力资源,入职,管理,绩效考核,离职,包括
合规经理/主管	分析,事务所,提交,调配,撰写,阶段,DT,进行,管理,化险
生产管理(PMC)	职位,月薪,工作,生产,薪水,br,全职,ERP,文件,物料
文学编辑	纪录片,译制,兼顾,百余部,原意,英文,类别,级别,频道,严格控制
机械设备维修	以及,保养,维修,负责,厂区,设备,br,维护,水暖,安装
项目经理	工作,br,职位,项目,全职,职责,负责,月薪,薪水,类别
园林绿化设计公司	less,years,CareerLevel,Entry,类别,级别,Full,职位,工作,初级
人力岗	分析,培训,离司,资格证,档案管理,业绩考核,追踪,业绩,每月,考勤
实习翻译	很多,职责,薪水,类别,两年,经验,职位,工作,初级,实习
SMT高级工程师	职位,月薪,工作,薪水,全职,SMT,类别,级别,职责,品质
播音主持	负责,全职,职位,初级,工作,实习生,类别,操作系统,级别,编写
物管员	职位,工作,br,登记,发放,接待,负责,公司,日常,收发
法律岗	职位,工作,职责,类别,级别,初级,薪水,月薪,全职,案件
华南区负责	工作,负责,客户,分公司,应收款,广东省,各地,公安系统,br,技术支持
shengchanb	DVD,组装,功放机,对线,使用,余名,填写,合一,收发,20
策划副总监	策划,职位,工作,br,推广,广告,团队,敬业精神,品牌,公关活动
人事助理 企业宣传	类别,级别,办公室,协助,职位,月薪,工作,职责,薪水,日常事务
家电自动化	配置管理,保证,使用,设计,工具,测试环境,进行,测试计划,熟练掌握,适用
管理咨询	工作,br,职位,职责,薪水,月薪,类别,全职,级别,网站
董事长司机	工作,完成,薪水,全职,职位,月薪,公司,董事长,负责,用车
审计 投资 金融	br,处理,德国,有限公司,上市,数据分析,融资,拜耳,工作,审计工作
UI设计、平面设计、设计总监、设计主管	设计,职位,工作,br,全职,类别,月薪,薪水,级别,管理人员
必胜客餐厅经理	经理,主要,负责,统筹,餐厅
省级区域经理	负责,确保,类别,工作,职位,月薪,薪水,职责,接入,br
商务专员(销售助理)	销售,br,职位,工作,协助,合同,月薪,汇报,文档,考勤
数控工程	职位,加工,驱动器,系统维护,调试,上电,群组,指导,工作,专案
人事行政经理/总监 	br,完善,管理,工作,公司,体系,招聘,部门,实施,员工
员工培训	Hotel,培训,语言,Novotel,度假村,外联,春蓬府,相关,连锁,中英文
专人司机	客户,写字楼,买卖,推广,以来,流程,付款,招租,快递,方便
无线产品运营项目合作	项目,负责,数据,职责,监控,分析,前期,合作,活动,热点
往来	薪水,全职,职位,月薪,工作,凭证,会计,类别,填制,处理
管道及设备技术员	施工,RMB6000,经验,职责,以下,项目管理,职业,职位,技术,其他
senior network engineer	large,Shanghai,star,City,technical,company,Hotel,mainly,integrated,project
售前售后支持工程师. 外贸助理.销售工程师	工作,br,运维,处理,故障,技术支持,工程师,职位,硬件,文档
美容师	薪水,全职,职位,月薪,工作,初级,两年,类别,级别,经验
零售事业部	客户经理,推广,POS,任务,营销部,职位,营销,月薪,工作,初级
球童	类别,级别,性质,职位,月薪,工作,公司,职责,薪水,活动
京东运营	负责,br,团购,旗舰店,开发,负责管理,省农业厅,招商,专卖店,引入
产品设计、开发、生产和技术服务	类别,级别,月薪,职位,工作,职责,薪水,全职,职业,电话
外贸专员，活动策划，活动执行，总裁助理	兼职,Holden,文化,艺术节,每年,一度,最大,Theatre,教师,志愿者
人事培训	培训,人力资源,训练,气费,文员,请款,入职,以及,职位,在职人员
报关报检单证员	协助,电子,信息中心,总监,管理,2011.9,太仓,注册,助理,教会
美工、UI设计	身体健康,类别,级别,性质,职位,月薪,工作,性格开朗,职责,薪水
策划/文案	服务,岗位,所有,工作,主要,涉及,其他,甜品,负责
各种	需要,信贷,销售,时间,一定,推广,认识,银行,工作,理财
财务管理部会计	分析,审核,br,分摊,分公司,应收,当月,呆滞,存货,通知单
财经时政编辑	br,韩国,类书籍,策划,相关,矿产,版权,上将,眼中,图书
技术支持/维护工程师	工作,职位,全职,月薪,薪水,br,类别,职责,性质,维护
电控工程师	br,项目,职位,工作,负责,职责,调试,全职,PLC,选型
Architecture	职位,类别,工程师,工作,br,全职,级别,性质,文档,职责
国际商务专经理	负责,br,批发商,沟通,外商,出口,策划,2.2011,德国,海湾合作委员会
Partner	br,工作,设计,职位,time,production,薪水,全职,design,审核
策划与投资发展部项目经理	PPT,公司,br,分析,RMB4100,撰写,EXCEL,Ipsos,SOUTHEAST,职位
水电安装负责人	安装,水电,职位,水暖,499,100,性质,施工现场,甲方,工作
Java开发实习生	有关,负责,分析,app,必要,审核,承接,出具,安装,调试
销售代表兼店长	自己,然后,Type,达成,Full,网络,time,Employment,交易,学到
Sales engineer	br,工作,全职,time,职位,负责,主要,销售,sales,职责
主管结构设计工程师	职位,设计,性质,br,全职,499,进行,编制,工作,工艺
会计、资金专员、风险管理、经营分析	负责,发票,审计,处理,应收,SUN,供应商,对账,90,审核
食品发酵相关岗位	葡萄酒,检测,工作,主要,质量,监控,生产,过程,进行
对外翻译官	善于,RMB1688,吃苦,类别,级别,难度,难题,遇到,经理,职位
编辑、图书发行经理、培训咨询师	培训,负责,清华,招聘,教材,图书,北大,公司员工,及其,省份
驻外办事处主管	工作,br,电话,知名度,通过,信息,反馈,家电,属于,不能
售前/售后技术支持工程师	职位,工作,负责,职责,月薪,全职,级别,br,类别,薪水
生产经理 PE经理	br,生产,职位,物料,工作,合理,数降,最低,全职,货期
as程序员	开发,flex,类别,职位,游戏,以及,网站,级别,flash,工作
俄语区/商务代表/翻译/建筑	br,工作,负责,生产,新西伯利亚,制定,调配,跟进,一整套,详尽
QC(质检)	分析,高效,从事,液相色谱仪,掌握,药品,研发,检验,熟悉,使用
拓展中心总监	全职,职位,工作,薪水,公司,br,渠道,管理,月薪,营销
行政、人事总监	公司,br,完善,员工,人力资源,工作,薪资,负责,顺利开展,各层次
审计、风险、内控相关岗位	审计,具体情况,沟通,北大方正集团,类别,咨询,相关,两年,出具,级别
综合事务文员	胜任,文员,百安,服装店,br,店长,金融
业务处理专员	客户,信息,收集,接听,咨询,反馈,电话,跟进,处理,解决
路桥施工	测量,负责人,沟通,三标任,兰州,兼任,高速公路,编写,凤阳,一级
Trading Specialist	工作,全职,职位,月薪,薪水,类别,性质,负责,br,RMB3500
会计主管，财务主管，会计	职位,工作,br,审核,管理,负责,核算,费用,报关单,总账
android开发	开发,职责,项目,android,软件,工作,br,职位,开发工具,月薪
 金融	崇仁县,委派,元月,简历,郊西,农村信用,分社,巴山,营业部,2011
人力资源助理，培训助理	工作,职责,less,years,经验,Level,薪水,JobSalary,Type,级别
PHP 开发	负责,http,br,网站,LAMP,开发,模块,com,美天,www
UI设计工程师	设计,负责,类别,创意,职位,工作,公司,中级,UI,全职
公关、传播、媒体、主编	职责,br,汽车,财经,担任,策划,报道,工作,分析,定位
软件测试技术支持工程师	职位,工作,br,GSQ,信息系统,LoadRunner,HP,分配任务,50,BAC
营业经理	br,客户,职位,全职,工作,管理,月薪,薪水,以及,公司
专员助理	工作,负责,审计,JobSalary,处理,Mid,对账,CareerLevel,类别,审核
商务助理兼行政助理	负责,办公室,公司,日常,办公用品,接听,复印,日常用品,打印,来访
餐饮经理、中小学教师	人员,协助,组织,工作,生产,控制,调度,工艺,咨询,包括
渠道部经理	销售,工作,全职,职责,渠道,性质,职位,开发,br,维护
日股交易员	培训,盘感,类别,性质,逐渐,养成,月薪,工作,期货,看盘
销售经理、部门经理	白银市,策划,合同,取得,显著,性质,管理,工作,负责,展销
物资计划员	工作,公司,薪水,职位,考勤,月薪,文档,办公,负责,物资
采购招标主管	职位,工作,br,成本,采购,招标,全职,2439,ERP,开标
项目实施	职位,职责,级别,薪水,性质,月薪,项目,实施,工作,类别
~~	经营,管理,br,工作,制定,负责,各项,集团,旅游,完成
部门总监	br,工作,职位,薪水,客户,月薪,职责,类别,全职,级别
Administrative Assistant	br,工作,全职,职位,公司,性质,薪水,50,月薪,99
销售分公司总经理	工作,办事处,全面,从事,培训,第一,管理工作,管理,责任人,运营
总经理助理兼招聘主管---实习人资经理兼总经理助理	职位,工作,职责,类别,两年,级别,协助,月薪,初级,公务员
办公室管理or行政助理or总经理助理or总经理秘书or董事长秘书	全职,职位,工作,职责,br,月薪,薪水,文员,经理,经理助理
销售/售后服务工程师	售后,RMB60000,类别,两年,安装,调试,售前,技术支持,售中,级别
项目监测内容主管	加入,东风,专员,最大,国内,发布,公关,负责,核算,公司
弱电工程师或项目经理	管理工作,深化,项目管理,组织,最后,验收,移交,设计,重点,以及
生产经理/生产课长/厂长	主要,生产,周边,系统优化,管理工作,天线,现场,原件,组装,电脑
行政专员/助理   日语	分类,正确,我们,定义,存在,检查,品质,截取,职位,负责
弱电和放映主管	JobSalary,manager,CareerLevel,类别,级别,monthly,职位,月薪,工作,JobCategory
深圳分公司    人事行政主任	负责,br,登记,相关,保密工作,职及,工作,阅签,公司,拟写
财务 会计 财务助理	报表,br,登记,应收,审核,药店,连锁,足浴,2011.12,周报
技术支持工程师、机械工程师	以及,参与,担任,设备,玉龙,跟进,中心,二级,检测,工艺
招标采购高级经理	组织,熟悉,工作,采购,项目,招标,br,合同,文件,管理
通信、软件、嵌入式等技术支持方向	主要,磨砺,至少,方面,安检,进行,切身体会,本次,枯燥,心性
土建工程师、工程主管、工程部部长	全职,职位,月薪,工作,薪水,万平方米,12,类别,建筑工程,职责
技术，研发，生物，制药	研究,造血,br,神经,干细胞,分子生物学,分化,Lin,硕士,研究生
账务	工作,类别,级别,职责,职位,月薪,薪水,全职,职业,沟通
投资项目助理 	相关,分析,联系,货款,查询,合同,收款,财务,照片,账单
软件工程师、金融行业	类别,级别,职位,工作,全职,职业,培训,研究员,发货,两年
助理产品经理	工作,产品,级别,薪水,职位,月薪,职责,类别,培训,沟通
工程管理员	职责,工作,薪水,全职,职位,类别,级别,月薪,施工,职业
 财务主管	br,总帐,明细账,工作,凭证,纳税,各类,申报,处理,明细
法务  证券事务专员	职责,职位,销售,驻点,代表,类别,两年,级别,性质,理财产品
药物分析总监、QC经理、分析实验室主任	管理工作,总监,绩效,职位,分析方法,工作,计划,质量,完成,负责
税审助理	协调,负责,打印,br,审计,ISO9000,沟通,管理工作,税审,对账
技术管理	br,工作,负责,技术,性质,职责,设计,项目,全职,职位
一般记者	RMB4000,性质,类别,两年,级别,五次,成绩突出,经验,职位,月薪
人力资源 教育培训  咨询	类别,性质,工作,实习,职责,职业,职位,协助,两年,经验
消防中控	工作,全职,职位,职责,负责,级别,薪水,消防,月薪,经验
机床售后服务	负责,安装,调试,维修,设备,中心,加工,试制,橡胶,原理
贸易 物流 采购 航运	运输,调配,管理,数据,实践经验,具有,工作,跟踪,车辆,负责
日本語通訳	工作,职责,br,会社,全职,日语,接客,商品,購入,日系
质量管理	br,质量,工作,管理,职位,负责,生产,全职,公司,职责
采购  商务	销售,负责,分析,控制,配货,协助,根据,领导,供应商,妥善处理
工程部技工	职位,地砖,类别,级别,墙身,供电,供水,场内,商铺,公共场所
律师、法律顾问　	类别,两年,级别,职位,工作,职责,全职,职业,经验,中级
品牌经理、平面设计经理	宣传,负责,品牌,br,推广,设计,公司,品牌形象,新品,运营
后台开发SE	开发,业务,分析,短消息,DAO,拍拍网,流程,融合,商品,SIP
维修工程师/技术员	隔离,电子,拆装,元器件,加密,正反,以及,测试,主要,认证
QC主管）目前职位：质量部副部长	职位,工作,离职,薪水,全职,月薪,类别,石家庄,完工,初级
系统维护	类别,级别,职位,工作,职业,性质,初级,职责,全职,教学仪器
神客督导兼培训	职位,工作,负责,薪水,全职,月薪,br,执行,初级,项目
房地产成本管理	收方,签证,1.5,房地产,估算,一栋,方面,独立,地下,成本
asp.net软件工程师	完成,开发,负责,期间,主要,根据,方面,决策支持系统,医疗机构,设计
英语兼职笔译	翻译,负责,国外,合作,招投标,英语教学,学校,教材
机械工程、工业工程	主要,负责,处于,通过,业绩,中等水平,订单,公司,客户,工作
二维动画部  特效制作	FLASH,设计,熟练掌握,动画,br,软件,制作,photoshop,美术,细心
信息系统监理工程师	薪水,全职,职位,月薪,工作,级别,职责,类别,公司,维护
系统集成与技术支持	跟进,一卡通,售后,总能,收费,安装,调试,广东,职位,工作
区或经理	职位,CareerLevel,Type,Full,工作,JobCategory,Sales,全职,time,Employment
采购、助理工程师、行政类及其它	需要,协助,产线,各项任务,异常情况,降低生产,繁琐,烧入,细心,型号
linux C嵌入式开发	项目,团队,需求,协助,合作,自研,根据,系统,业务,相关
Sales&Marketing Manager	gt,销售,br,系列,职位,工作,客户,雅芳,行业,喷码机
merchandise	工作,公司,br,验货,沟通,协助,外企,供应商,及时发现,大货
研究	工作,交易,分析,研究,负责,培训,设计,产业,客户,规划
场站运营支持工程师	职位,工作,技术支持,职责,br,全职,维护,热备,运维,HP
金属工程师，塑胶工程师，包装设计工程师,	包装,设计,职位,工作,高级,类别,级别,职责,人数,月薪
项目施工员都可	主要,13,工程,测量,桥梁,景观,市政,负责
系统转产工程师	工作,全职,br,机载,系统,测试,输出,座舱,网关,技术
挂车司机	10,十七,经验,开车,云南,押运,广州,上海,危险品,挂车
弱电项目经理	工作,项目,弱电,监控,工程,项目经理,设计,全职,工程师,职位
计划 食品研发 采购	控制,请购,分厂,排产,熟悉,车间,调拨,管理,半成品,报销
动漫设计助理	剪辑,负责,影视制作,包装,策划,类别,片头,片尾,职位,月薪
核保助理	职责,类别,管理,职位,月薪,工作,薪水,级别,初级,实习
品质部开发QA科	类别,级别,数码相机,QA,可靠性,工程师,品质,职位,月薪,工作
给排水设计、咨询师	处理厂,20000m3,污水,br,工程,自来水厂,给排水,排水,来安县,咨询
省区招商经理	职位,工作,开发,回款,职责,销售,产品,负责,黑河,月销量
经济金融、财会税务	很多,学到,四科,培训,沟通,组织,收获,信息,争取,非正常
工程师   	br,IC,电子表,研发部,熟悉,PCB,调试,工程师,负责,研发部门
平面设计或美术编辑	设计,排版,制作,海报,展架,完稿,类别,性质,工作,公司
HR行政总监，副总	职位,br,总经理,全职,HR,性质,公司,1000,工作,运营
研发总监	br,工作,职位,职责,全职,项目,负责,月薪,开发,管理
行业研究员	br,工作,职位,职责,月薪,类别,薪水,全职,行业,级别
天猫店长	工作,br,运营,旗舰店,业务,淘宝,执行,负责,活动,往来
生产工	类别,工作,薪水,职业,级别,职位,月薪,性质,学生,职责
资产费用应付会计	类别,职位,工作,月薪,职责,薪水,级别,会计,管理,初级
人力资源及项目执行专员	入职,br,员工,简历,相关,资源库,管理,考勤,工作,负责
法语导游	类别,级别,性质,职位,工作,职责,法语,全职,职业,月薪
硕士研究生	研究生,硕士,高校,管控,整体,各个部门,职位,技术,40,月薪
中国区采购经理	br,供应商,职位,间接材料,采购,维保,组织,xx,合同,80
柜台业务	类别,级别,职位,学生,月薪,工作,性质,负责,职责,薪水
公路工程实验员	现场,检测,试验,负责,原材
理财总监	类别,级别,职位,工作,投资,职责,薪水,全职,职业,培训
农业副总	管理,养殖,负责,培训,技术,生产,团队,商品,研发,运营
Senior Sourcing Specialist	br,团队,采购,供应商,培训,管理,质量,设计,财务,控制
品控或研发助理	含量,水分,br,找出,过氧化,培训,鱼饲料,检测,心态,添加
质检主管	工作,br,职位,全职,薪水,月薪,质量,职责,检验,级别
策划经理	br,工作,策划,项目,职位,负责,推广,全职,销售,客户
组训，讲师	职责,类别,追踪,职位,月薪,工作,薪水,业务,增员,周边
管理培训生/财务	协助,通过,社交,配送,网店,管理系统,仓库,管理制度,扩展,客诉
高级营销经理	br,工作,职位,销售,全职,方案,总监,薪水,网络,制定
海工结构设计	结构设计,br,施工,设计,钢结构,海洋工程,沟通,协助,采办,伊朗
机械辅助设计	工作,设备,辅助,电话,接听,无于,布局,策划,说明书,制冷
厂务副总	br,品质,管理工作,负责,跟进,相关,IQC,确保,PQC,考核
数据库工程师、系统工程师	售后,类别,相关,两年,级别,性质,帮助,经验,工程师,上门服务
化工销售	学习,很多,生产流程,石化,熟悉,一定,手机,总结,帮助,现场
专职法语导游	br,职位,工作,旅行社,Type,昆明,职责,翻译,etc,类别
协议工程师	CareerLevel,类别,级别,工程师,monthly,Type,职位,月薪,工作,JobCategory
打板员	服装,打板,职责,薪水,负责,打样,月薪,工作,全职,类别
测量兼施工管理	房地产,类别,两年,级别,性质,经验,优良,职位,工作,其他
室内效果图绘图员	效果图,制作
实习生、助理	实习,学校,工程,组织
幼教  公关	还有,经验,销售,一年
Analyst 分析员 管理培训	br,流程,可行性,数据,项目,管理,分析,认可,要求,ERP
装饰设计师 施工员 	性质,工作,br,内容,施工,工程设计,以及,兼职,装修,组织
硬件设计，研发	设计,开发,软硬件
市场类	br,工作,销售,薪水,职位,月薪,兼职,类别,负责,级别
测量室主管	放线,施工,br,编制,职位,工作,导线,水准,复核,报告
业务督导/培训	培训,类别,级别,职位,月薪,工作,职责,薪水,组训,认可
高级业务经理	工作,融资,租赁,职责,项目,br,直租,项目管理,薪水,日常
Document Supervisor	工作,全职,职位,月薪,薪水,类别,职责,翻译,货代,br
在读生周末/假期兼职	期间,理货员,收银员,认真完成,超市,工作,任务,认真负责,便利,店长
LED电源工程师	调试,老化,工作,br,测试,分析,职责,EMC,检测,打样
Finance Management Specialist	br,薪水,years,交办,全职,职位,月薪,experience,monthly,工作
战略、市场销售、信息分析	处理,级别,计算机,遇到,职位,POS,能力,学生,煅炼,投诉
财务会计员	br,撰写,办法,分厂,成本,报表,经济运行,及时,指导,工作
会计/财务经理	br,负责,职责,财务管理,资金,报送,工作,审计,专项,筹措
电子焊接工	经验,拥有,芯片,密脚,电子,技术,从事,各种,焊接,质检
全国产品与运营经理	职位,br,全职,www,协助,营销策划,事物,促销,找出,篱笆
区域拓展代表	职位,月薪,工作,薪水,br,全职,类别,级别,职责,协助
电工维修 	配电,保证,电气设备,厂务,供电,检查,实际操作,不定期,工作,全厂
机电维修工	类别,级别,职位,维修,工作,职责,全职,职业,两年,性质
学生	工作,br,实习,负责,职位,类别,全职,性质,学生,职责
测试/工具开发工程师	入职,正式,多为,同一,10,岗位,其中,月底,工作,近两年
广告销售或市场推广	植入,截图,电影院线,箭牌,对接,合同,上线,拉芳,排期,电影
